,Energia Down,Energia Up,Day-ahead Forecast Wind,DA Forecast PV,DA Forecast Consumo,DAToda a Geração,DA Tie Lines Balance,DA Traded Wind,DA Traded PV
4419,190.6,141.3,3196.0,13.8,26980.0,24441.1,1262.5,3592.0,25.1
4420,136.3,171.2,2848.0,233.2,29248.0,26031.6,2393.7,3006.3,222.2
4421,535.1,4.9,2392.0,907.8,31503.0,27855.0,2657.8,2480.9,814.2
4422,230.7,38.9,2203.0,1598.2,33536.0,30024.9,2794.2,2222.2,1558.8
4423,145.7,5.8,2464.0,2211.4,34766.0,31364.2,2693.3,2180.7,2201.2
4424,135.3,59.4,2733.0,2669.5,35488.0,32443.0,2540.6,2329.3,2674.2
4425,231.7,4.7,2827.0,2862.0,36507.0,33110.1,2676.8,2592.7,2963.5
4426,307.1,5.8,2988.0,3019.5,36992.0,33458.8,2807.8,2895.6,3110.0
4427,325.4,5.3,3171.0,3065.8,36536.0,33409.5,2206.2,3229.0,3115.9
4428,271.5,6.2,3208.0,3002.1,36226.0,32924.6,1685.1,3533.5,2979.9
4429,226.4,5.1,3587.0,2793.0,36252.0,32966.3,1498.5,3804.0,2731.5
4430,389.8,10.9,4488.0,2483.5,36227.0,32932.9,1456.2,3955.9,2340.1
4431,124.0,153.1,5330.0,1959.7,35918.0,32446.1,1532.1,4009.3,1781.3
4432,137.0,18.4,5498.0,1229.8,35373.0,31988.3,1619.8,3986.7,1120.9
4433,212.2,4.9,5224.0,492.0,34523.0,31214.0,1870.3,4049.5,467.4
4434,310.0,24.2,5167.0,59.9,33906.0,30422.7,2490.7,3996.8,87.1
4435,294.0,31.5,5129.0,0.2,32975.0,30049.8,2224.2,3969.6,14.6
4436,442.5,9.0,4768.0,0.0,30690.0,28265.6,1340.5,4218.5,14.6
4437,240.0,3.7,4520.0,0.0,29248.0,24878.6,2757.5,4226.6,7.8
4438,31.9,155.2,3994.0,0.0,27498.0,24416.4,1618.2,3873.3,7.8
4439,175.1,191.5,3404.0,0.0,26121.0,23673.8,1165.7,3503.2,7.8
4440,18.2,293.1,3258.0,0.0,25466.0,23036.2,1091.8,3114.1,7.8
4441,76.6,39.1,3060.0,0.0,25236.0,22633.5,1179.4,2758.7,7.8
4442,78.8,16.2,2355.0,0.0,25513.0,22520.4,1527.2,2451.9,7.8
4443,19.3,124.6,1806.0,11.5,27025.0,24356.1,1632.4,2186.4,90.0
4444,89.3,52.0,1543.0,236.7,29269.0,26333.3,2074.9,1842.4,261.6
4445,45.2,157.5,1304.0,940.0,31441.0,28333.9,2128.5,1536.9,887.6
4446,272.8,0.0,929.0,1662.3,33425.0,29965.2,2491.3,1298.7,1704.8
4447,163.3,0.0,818.0,2404.3,34713.0,31409.2,2389.2,1169.4,2405.3
4448,249.8,10.1,916.0,2876.4,35521.0,32018.3,2564.1,1267.9,2911.6
4449,21.7,218.5,1042.0,3218.0,36436.0,32458.8,2989.5,1474.2,3233.3
4450,181.1,20.1,1429.0,3442.5,36859.0,32652.6,3182.6,1909.3,3403.0
4451,46.5,171.2,1983.0,3486.4,36241.0,32969.0,2105.3,2414.2,3430.1
4452,292.7,22.0,2517.0,3349.2,35507.0,32951.3,1315.4,2847.5,3289.1
4453,434.6,31.3,3155.0,3092.6,35300.0,33184.8,1027.3,3230.0,3038.2
4454,317.2,7.2,3458.0,2698.6,35183.0,33000.0,984.6,3484.1,2615.7
4455,198.3,79.2,3661.0,2108.3,34626.0,32453.5,1060.0,3572.3,2022.2
4456,240.7,40.4,3726.0,1305.1,34204.0,31841.8,1372.4,3713.7,1314.5
4457,592.9,11.2,3180.0,496.8,33406.0,30998.0,1425.2,3682.2,569.8
4458,272.5,49.6,2624.0,90.4,32762.0,29872.8,2022.4,3510.0,107.7
4459,288.7,6.1,2556.0,0.2,32016.0,29348.1,1771.0,3397.9,14.6
4460,80.6,56.0,2365.0,0.0,30157.0,27458.1,1348.6,3260.2,14.6
4461,204.5,25.9,1956.0,0.0,29022.0,24530.3,2613.0,3098.9,7.8
4462,34.7,182.7,1859.0,0.0,27328.0,23848.7,1603.5,2962.3,7.8
4463,102.4,123.4,1675.0,0.0,25918.0,23245.4,1000.5,2738.7,7.8
4464,13.5,308.2,1773.0,0.0,24994.0,22453.2,883.7,2455.1,7.8
4465,33.0,208.2,1655.0,0.0,24491.0,21904.0,953.4,2171.2,7.8
4466,10.8,346.5,1567.0,0.0,24096.0,21643.0,942.3,1966.4,7.8
4467,10.4,357.1,1426.0,10.3,23901.0,22130.5,866.0,1769.8,26.0
4468,48.5,177.6,1184.0,224.7,24339.0,22113.0,1173.9,1337.4,274.1
4469,15.2,543.5,893.0,894.6,26211.0,23317.1,1967.1,1010.2,934.4
4470,13.7,187.3,516.0,1634.9,28750.0,25630.9,1976.0,858.3,1747.0
4471,117.4,28.6,601.0,2357.5,30641.0,27324.2,1899.3,942.3,2405.4
4472,398.6,7.8,866.0,2826.2,31554.0,28231.1,1837.0,1142.4,2894.0
4473,6.8,158.8,1274.0,3110.8,32305.0,28919.2,1750.6,1540.3,3184.5
4474,7.5,94.1,1988.0,3177.8,32815.0,29598.3,1797.1,2209.5,3298.8
4475,229.6,7.2,3272.0,3035.2,32557.0,29523.6,1684.0,3017.7,3265.7
4476,44.7,110.6,4569.0,2802.1,31544.0,29123.7,1254.0,3750.1,3115.5
4477,389.3,6.8,5046.0,2568.0,31020.0,28631.7,1187.6,4228.8,2828.6
